"ZIP","ReportingYear","ZIPType","CityName","StateName","StateAbbr","ENC_ZIP","ZCTA_USE"
"50435","2015","ZIP Code Area","Floyd",,"IA","50435","50435"
"50436","2015","ZIP Code Area","Forest City",,"IA","50436","50436"
"50438","2015","ZIP Code Area","Garner",,"IA","50438","50438"
"50439","2015","ZIP Code Area","Goodell",,"IA","50439","50439"
"50440","2015","ZIP Code Area","Grafton",,"IA","50440","50440"
"50441","2015","ZIP Code Area","Hampton",,"IA","50441","50441"
"50444","2015","ZIP Code Area","Hanlontown",,"IA","50444","50444"
"50446","2015","ZIP Code Area","Joice",,"IA","50446","50446"
"50447","2015","ZIP Code Area","Kanawha",,"IA","50447","50447"
"50448","2015","ZIP Code Area","Kensett",,"IA","50448","50448"
"50449","2015","ZIP Code Area","Klemme",,"IA","50449","50449"
"50450","2015","ZIP Code Area","Lake Mills",,"IA","50450","50450"
"50451","2015","ZIP Code Area","Lakota",,"IA","50451","50451"
"50452","2015","ZIP Code Area","Latimer",,"IA","50452","50452"
"50453","2015","ZIP Code Area","Leland",,"IA","50453","50453"
"50454","2015","ZIP Code Area","Little Cedar",,"IA","50454","50454"
"50455","2015","ZIP Code Area","Mc Intire",,"IA","50455","50455"
"50456","2015","ZIP Code Area","Manly",,"IA","50456","50456"
"50457","2015","ZIP Code Area","Meservey",,"IA","50457","50457"
"50458","2015","ZIP Code Area","Nora Springs",,"IA","50458","50458"
"50459","2015","ZIP Code Area","Northwood",,"IA","50459","50459"
"50460","2015","ZIP Code Area","Orchard",,"IA","50460","50460"
"50461","2015","ZIP Code Area","Osage",,"IA","50461","50461"
"50464","2015","ZIP Code Area","Plymouth",,"IA","50464","50464"
"50465","2015","Post Office or large volume customer","Rake",,"IA","50424","50465"
"50466","2015","ZIP Code Area","Riceville",,"IA","50466","50466"
"50467","2015","ZIP Code Area","Rock Falls",,"IA","50467","50467"
"50468","2015","ZIP Code Area","Rockford",,"IA","50468","50468"
"50469","2015","ZIP Code Area","Rockwell",,"IA","50469","50469"
"50470","2015","ZIP Code Area","Rowan",,"IA","50470","50470"
"50471","2015","ZIP Code Area","Rudd",,"IA","50471","50471"
"50472","2015","ZIP Code Area","Saint Ansgar",,"IA","50472","50472"
"50473","2015","ZIP Code Area","Scarville",,"IA","50473","50473"
"50475","2015","ZIP Code Area","Sheffield",,"IA","50475","50475"
"50476","2015","ZIP Code Area","Stacyville",,"IA","50476","50476"
"50477","2015","ZIP Code Area","Swaledale",,"IA","50477","50477"
"50478","2015","ZIP Code Area","Thompson",,"IA","50478","50478"
"50479","2015","ZIP Code Area","Thornton",,"IA","50479","50479"
"50480","2015","ZIP Code Area","Titonka",,"IA","50480","50480"
"50481","2015","Post Office or large volume customer","Toeterville",,"IA","50472","50472"
"50482","2015","ZIP Code Area","Ventura",,"IA","50482","50482"
"50483","2015","ZIP Code Area","Wesley",,"IA","50483","50483"
"50484","2015","ZIP Code Area","Woden",,"IA","50484","50484"
"50501","2015","ZIP Code Area","Fort Dodge",,"IA","50501","50501"
"50510","2015","ZIP Code Area","Albert City",,"IA","50510","50510"
"50511","2015","ZIP Code Area","Algona",,"IA","50511","50511"
"50514","2015","ZIP Code Area","Armstrong",,"IA","50514","50514"
"50515","2015","ZIP Code Area","Ayrshire",,"IA","50515","50515"
"50516","2015","ZIP Code Area","Badger",,"IA","50516","50516"
"50517","2015","ZIP Code Area","Bancroft",,"IA","50517","50517"
"50518","2015","ZIP Code Area","Barnum",,"IA","50518","50518"
"50519","2015","ZIP Code Area","Bode",,"IA","50519","50519"
"50520","2015","ZIP Code Area","Bradgate",,"IA","50520","50520"
"50521","2015","Post Office or large volume customer","Burnside",,"IA","50557","50521"
"50522","2015","ZIP Code Area","Burt",,"IA","50522","50522"
"50523","2015","ZIP Code Area","Callender",,"IA","50523","50523"
"50524","2015","ZIP Code Area","Clare",,"IA","50524","50524"
"50525","2015","ZIP Code Area","Clarion",,"IA","50525","50525"
"50526","2015","Post Office or large volume customer","Clarion",,"IA","50525","50525"
"50527","2015","ZIP Code Area","Curlew",,"IA","50527","50527"
"50528","2015","ZIP Code Area","Cylinder",,"IA","50528","50528"
"50529","2015","ZIP Code Area","Dakota City",,"IA","50529","50529"
"50530","2015","ZIP Code Area","Dayton",,"IA","50530","50530"
"50531","2015","ZIP Code Area","Dolliver",,"IA","50531","50531"
"50532","2015","ZIP Code Area","Duncombe",,"IA","50532","50532"
"50533","2015","ZIP Code Area","Eagle Grove",,"IA","50533","50533"
"50535","2015","ZIP Code Area","Early",,"IA","50535","50535"
"50536","2015","ZIP Code Area","Emmetsburg",,"IA","50536","50536"
"50538","2015","ZIP Code Area","Farnhamville",,"IA","50538","50538"
"50539","2015","ZIP Code Area","Fenton",,"IA","50539","50539"
"50540","2015","ZIP Code Area","Fonda",,"IA","50540","50540"
"50541","2015","ZIP Code Area","Gilmore City",,"IA","50541","50541"
"50542","2015","ZIP Code Area","Goldfield",,"IA","50542","50542"
"50543","2015","ZIP Code Area","Gowrie",,"IA","50543","50543"
"50544","2015","ZIP Code Area","Harcourt",,"IA","50544","50544"
"50545","2015","ZIP Code Area","Hardy",,"IA","50545","50545"
"50546","2015","ZIP Code Area","Havelock",,"IA","50546","50546"
"50548","2015","ZIP Code Area","Humboldt",,"IA","50548","50548"
"50551","2015","ZIP Code Area","Jolley",,"IA","50551","50551"
"50552","2015","Post Office or large volume customer","Knierim",,"IA","50586","50586"
"50554","2015","ZIP Code Area","Laurens",,"IA","50554","50554"
"50556","2015","ZIP Code Area","Ledyard",,"IA","50556","50556"
"50557","2015","ZIP Code Area","Lehigh",,"IA","50557","50557"
"50558","2015","ZIP Code Area","Livermore",,"IA","50558","50558"
"50559","2015","ZIP Code Area","Lone Rock",,"IA","50559","50559"
"50560","2015","ZIP Code Area","Lu Verne",,"IA","50560","50560"
"50561","2015","ZIP Code Area","Lytton",,"IA","50561","50561"
"50562","2015","ZIP Code Area","Mallard",,"IA","50562","50562"
"50563","2015","ZIP Code Area","Manson",,"IA","50563","50563"
"50565","2015","ZIP Code Area","Marathon",,"IA","50565","50565"
"50566","2015","ZIP Code Area","Moorland",,"IA","50566","50566"
"50567","2015","ZIP Code Area","Nemaha",,"IA","50567","50567"
"50568","2015","ZIP Code Area","Newell",,"IA","50568","50568"
"50569","2015","ZIP Code Area","Otho",,"IA","50569","50569"
"50570","2015","ZIP Code Area","Ottosen",,"IA","50570","50570"
"50571","2015","ZIP Code Area","Palmer",,"IA","50571","50571"
"50573","2015","Post Office or large volume customer","Plover",,"IA","50581","50573"
"50574","2015","ZIP Code Area","Pocahontas",,"IA","50574","50574"
"50575","2015","ZIP Code Area","Pomeroy",,"IA","50575","50575"
"50576","2015","ZIP Code Area","Rembrandt",,"IA","50576","50576"
"50577","2015","ZIP Code Area","Renwick",,"IA","50577","50577"
"50578","2015","ZIP Code Area","Ringsted",,"IA","50578","50578"
"50579","2015","ZIP Code Area","Rockwell City",,"IA","50579","50579"
"50581","2015","ZIP Code Area","Rolfe",,"IA","50581","50581"
"50582","2015","ZIP Code Area","Rutland",,"IA","50582","50582"
"50583","2015","ZIP Code Area","Sac City",,"IA","50583","50583"
"50585","2015","ZIP Code Area","Sioux Rapids",,"IA","50585","50585"
"50586","2015","ZIP Code Area","Somers",,"IA","50586","50586"
"50588","2015","ZIP Code Area","Storm Lake",,"IA","50588","50588"
"50590","2015","ZIP Code Area","Swea City",,"IA","50590","50590"
"50591","2015","ZIP Code Area","Thor",,"IA","50591","50591"
"50592","2015","Post Office or large volume customer","Truesdale",,"IA","50588","50588"
"50593","2015","Post Office or large volume customer","Varina",,"IA","50540","50593"
"50594","2015","ZIP Code Area","Vincent",,"IA","50594","50594"
"50595","2015","ZIP Code Area","Webster City",,"IA","50595","50595"
"50597","2015","ZIP Code Area","West Bend",,"IA","50597","50597"
"50598","2015","ZIP Code Area","Whittemore",,"IA","50598","50598"
"50599","2015","ZIP Code Area","Woolstock",,"IA","50599","50599"
"50601","2015","ZIP Code Area","Ackley",,"IA","50601","50601"
"50602","2015","ZIP Code Area","Allison",,"IA","50602","50602"
"50603","2015","ZIP Code Area","Alta Vista",,"IA","50603","50603"
"50604","2015","ZIP Code Area","Aplington",,"IA","50604","50604"
"50605","2015","ZIP Code Area","Aredale",,"IA","50605","50605"
"50606","2015","ZIP Code Area","Arlington",,"IA","50606","50606"
"50607","2015","ZIP Code Area","Aurora",,"IA","50607","50607"
"50608","2015","Post Office or large volume customer","Austinville",,"IA","50601","50601"
"50609","2015","ZIP Code Area","Beaman",,"IA","50609","50609"
"50611","2015","ZIP Code Area","Bristow",,"IA","50611","50611"
"50612","2015","ZIP Code Area","Buckingham",,"IA","50612","50612"
"50613","2015","ZIP Code Area","Cedar Falls",,"IA","50613","50613"
"50614","2015","ZIP Code Area","Cedar Falls",,"IA","50614","50613"
"50616","2015","ZIP Code Area","Charles City",,"IA","50616","50616"
"50619","2015","ZIP Code Area","Clarksville",,"IA","50619","50619"
"50620","2015","ZIP Code Area","Colwell",,"IA","50620","50620"
"50621","2015","ZIP Code Area","Conrad",,"IA","50621","50621"
"50622","2015","ZIP Code Area","Denver",,"IA","50622","50622"
"50623","2015","Post Office or large volume customer","Dewar",,"IA","50703","50703"
"50624","2015","ZIP Code Area","Dike",,"IA","50624","50624"
"50625","2015","ZIP Code Area","Dumont",,"IA","50625","50625"
"50626","2015","ZIP Code Area","Dunkerton",,"IA","50626","50626"
"50627","2015","ZIP Code Area","Eldora",,"IA","50627","50627"
"50628","2015","ZIP Code Area","Elma",,"IA","50628","50628"
"50629","2015","ZIP Code Area","Fairbank",,"IA","50629","50629"
"50630","2015","ZIP Code Area","Fredericksburg",,"IA","50630","50630"
"50631","2015","Post Office or large volume customer","Frederika",,"IA","50674","50674"
"50632","2015","ZIP Code Area","Garwin",,"IA","50632","50632"
"50633","2015","ZIP Code Area","Geneva",,"IA","50633","50633"
"50634","2015","ZIP Code Area","Gilbertville",,"IA","50634","50634"
"50635","2015","ZIP Code Area","Gladbrook",,"IA","50635","50635"
"50636","2015","ZIP Code Area","Greene",,"IA","50636","50636"
"50638","2015","ZIP Code Area","Grundy Center",,"IA","50638","50638"
"50641","2015","ZIP Code Area","Hazleton",,"IA","50641","50641"
"50642","2015","ZIP Code Area","Holland",,"IA","50642","50642"
"50643","2015","ZIP Code Area","Hudson",,"IA","50643","50643"
"50644","2015","ZIP Code Area","Independence",,"IA","50644","50644"
"50645","2015","ZIP Code Area","Ionia",,"IA","50645","50645"
"50647","2015","ZIP Code Area","Janesville",,"IA","50647","50647"
"50648","2015","ZIP Code Area","Jesup",,"IA","50648","50648"
"50649","2015","ZIP Code Area","Kesley",,"IA","50649","50604"
"50650","2015","ZIP Code Area","Lamont",,"IA","50650","50650"
"50651","2015","ZIP Code Area","La Porte City",,"IA","50651","50651"
"50652","2015","Post Office or large volume customer","Lincoln",,"IA","50635","50652"
"50653","2015","ZIP Code Area","Marble Rock",,"IA","50653","50653"
"50654","2015","ZIP Code Area","Masonville",,"IA","50654","50654"
"50655","2015","ZIP Code Area","Maynard",,"IA","50655","50655"
"50657","2015","ZIP Code Area","Morrison",,"IA","50657","50669"
"50658","2015","ZIP Code Area","Nashua",,"IA","50658","50658"
"50659","2015","ZIP Code Area","New Hampton",,"IA","50659","50659"
"50660","2015","ZIP Code Area","New Hartford",,"IA","50660","50660"
"50661","2015","Post Office or large volume customer","North Washington",,"IA","50659","50659"
"50662","2015","ZIP Code Area","Oelwein",,"IA","50662","50662"
"50664","2015","Post Office or large volume customer","Oran",,"IA","50629","50664"
"50665","2015","ZIP Code Area","Parkersburg",,"IA","50665","50665"
"50666","2015","ZIP Code Area","Plainfield",,"IA","50666","50666"
"50667","2015","ZIP Code Area","Raymond",,"IA","50667","50667"
"50668","2015","ZIP Code Area","Readlyn",,"IA","50668","50668"
"50669","2015","ZIP Code Area","Reinbeck",,"IA","50669","50669"
"50670","2015","ZIP Code Area","Shell Rock",,"IA","50670","50670"
"50671","2015","ZIP Code Area","Stanley",,"IA","50671","50671"
"50672","2015","ZIP Code Area","Steamboat Rock",,"IA","50672","50672"
"50673","2015","Post Office or large volume customer","Stout",,"IA","50665","50673"
"50674","2015","ZIP Code Area","Sumner",,"IA","50674","50674"
"50675","2015","ZIP Code Area","Traer",,"IA","50675","50675"
"50676","2015","ZIP Code Area","Tripoli",,"IA","50676","50676"
"50677","2015","ZIP Code Area","Waverly",,"IA","50677","50677"
"50680","2015","ZIP Code Area","Wellsburg",,"IA","50680","50680"
"50681","2015","ZIP Code Area","Westgate",,"IA","50681","50681"
"50682","2015","ZIP Code Area","Winthrop",,"IA","50682","50682"
"50701","2015","ZIP Code Area","Waterloo",,"IA","50701","50701"
"50702","2015","ZIP Code Area","Waterloo",,"IA","50702","50702"
"50703","2015","ZIP Code Area","Waterloo",,"IA","50703","50703"
"50704","2015","Post Office or large volume customer","Waterloo",,"IA","50703","50703"
"50707","2015","ZIP Code Area","Evansdale",,"IA","50707","50707"
"50801","2015","ZIP Code Area","Creston",,"IA","50801","50801"
"50830","2015","ZIP Code Area","Afton",,"IA","50830","50830"
"50831","2015","Post Office or large volume customer","Arispe",,"IA","50830","50830"
"50833","2015","ZIP Code Area","Bedford",,"IA","50833","50833"
"50835","2015","ZIP Code Area","Benton",,"IA","50835","50835"
"50836","2015","ZIP Code Area","Blockton",,"IA","50836","50836"
"50837","2015","ZIP Code Area","Bridgewater",,"IA","50837","50837"
"50839","2015","ZIP Code Area","Carbon",,"IA","50839","50839"
"50840","2015","ZIP Code Area","Clearfield",,"IA","50840","50840"
"50841","2015","ZIP Code Area","Corning",,"IA","50841","50841"
"50842","2015","ZIP Code Area","Cromwell",,"IA","50842","50842"
"50843","2015","ZIP Code Area","Cumberland",,"IA","50843","50843"
"50845","2015","ZIP Code Area","Diagonal",,"IA","50845","50845"
"50846","2015","ZIP Code Area","Fontanelle",,"IA","50846","50846"
"50847","2015","ZIP Code Area","Grant",,"IA","50847","50847"
"50848","2015","ZIP Code Area","Gravity",,"IA","50848","50848"
"50849","2015","ZIP Code Area","Greenfield",,"IA","50849","50849"
"50851","2015","ZIP Code Area","Lenox",,"IA","50851","50851"
"50853","2015","ZIP Code Area","Massena",,"IA","50853","50853"
"50854","2015","ZIP Code Area","Mount Ayr",,"IA","50854","50854"
"50857","2015","ZIP Code Area","Nodaway",,"IA","50857","50857"
"50858","2015","ZIP Code Area","Orient",,"IA","50858","50858"
"50859","2015","ZIP Code Area","Prescott",,"IA","50859","50859"
"50860","2015","ZIP Code Area","Redding",,"IA","50860","50860"
"50861","2015","ZIP Code Area","Shannon City",,"IA","50861","50861"
"50862","2015","ZIP Code Area","Sharpsburg",,"IA","50862","50862"
"50863","2015","ZIP Code Area","Tingley",,"IA","50863","50863"
"50864","2015","ZIP Code Area","Villisca",,"IA","50864","50864"
"50936","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"50940","2015","Post Office or large volume customer","Des Moines",,"IA","50314","50314"
"50947","2015","Post Office or large volume customer","Des Moines",,"IA","50314","50314"
"50950","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"50980","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"50981","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"50982","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"50983","2015","Post Office or large volume customer","Des Moines",,"IA","50309","50309"
"51001","2015","ZIP Code Area","Akron",,"IA","51001","51001"
"51002","2015","ZIP Code Area","Alta",,"IA","51002","51002"
"51003","2015","ZIP Code Area","Alton",,"IA","51003","51003"
"51004","2015","ZIP Code Area","Anthon",,"IA","51004","51004"
"51005","2015","ZIP Code Area","Aurelia",,"IA","51005","51005"
"51006","2015","ZIP Code Area","Battle Creek",,"IA","51006","51006"
"51007","2015","ZIP Code Area","Bronson",,"IA","51007","51007"
"51008","2015","Post Office or large volume customer","Brunsville",,"IA","51031","51008"
"51009","2015","ZIP Code Area","Calumet",,"IA","51009","51009"
"51010","2015","ZIP Code Area","Castana",,"IA","51010","51010"
"51011","2015","ZIP Code Area","Chatsworth",,"IA","51011","51011"
"51012","2015","ZIP Code Area","Cherokee",,"IA","51012","51012"
"51014","2015","ZIP Code Area","Cleghorn",,"IA","51014","51014"
"51015","2015","Post Office or large volume customer","Climbing Hill",,"IA","51026","51026"
"51016","2015","ZIP Code Area","Correctionville",,"IA","51016","51016"
"51018","2015","ZIP Code Area","Cushing",,"IA","51018","51018"
"51019","2015","ZIP Code Area","Danbury",,"IA","51019","51019"
"51020","2015","ZIP Code Area","Galva",,"IA","51020","51020"
"51022","2015","ZIP Code Area","Granville",,"IA","51022","51022"
"51023","2015","ZIP Code Area","Hawarden",,"IA","51023","51023"
"51024","2015","ZIP Code Area","Hinton",,"IA","51024","51024"
